pair_id,shape_a_name,shape_b_name,coupling_state,sample_position_mm,numerical_distance_tolerance_mm,intersection_volume_tolerance_mm3,required_clearance_mm,note,calculation_api,intersection_volume_mm3,intersection_solid_count,minimum_distance_mm,nearest_point_a_x,nearest_point_a_y,nearest_point_a_z,nearest_point_b_x,nearest_point_b_y,nearest_point_b_z,classification,result,error,sweep_method,sampling_interval_mm,engagement_overlap_mm,engagement_reference_satisfied
SWEEP-0171,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,4.0,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,24.0,150.0,-12.0,330.0,150.0,12.0,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.0,False
SWEEP-0172,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_PTO_STUB,FULL_SWEEP_SAMPLED,4.0,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.0059994,150.0,-12.0,325.6,150.0,18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.0,False
SWEEP-0173,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,4.0,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,-22.0,328.0,180.0,-22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.0,False
SWEEP-0174,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_RIGHT,FULL_SWEEP_SAMPLED,4.0,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-12.0,320.0,165.0,-12.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.0,False
SWEEP-0175,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,4.0,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,-16.0,326.426123,181.0,-16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.0,False
SWEEP-0176,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_GUARD_FIXED,FULL_SWEEP_SAMPLED,4.0,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,13.341664064,150.0,-22.0,330.0,150.0,-35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.0,False
SWEEP-0177,RIGHT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,4.0,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,-12.0,325.547002,180.0,-12.0,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.0,False
SWEEP-0178,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,4.0,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-12.0,320.0,165.0,-12.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.0,False
SWEEP-0179,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,4.0,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-12.0,320.0,165.0,-12.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.0,False
SWEEP-0180,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,4.0,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,-12.0,320.0,175.0,-12.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.0,False
SWEEP-0181,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,25.0,150.0,12.5,330.0,150.0,-12.5,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0182,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_PTO_STUB,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.505901068,150.0,12.5,325.6,150.0,-18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0183,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,22.0,328.0,180.0,22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0184,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_LEFT,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,22.5,320.0,165.0,22.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0185,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,16.0,326.426123,181.0,16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0186,LEFT_COUPLING_SLEEVE_SAMPLE,LEFT_GUARD_FIXED,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,12.854960132,150.0,22.5,330.0,150.0,35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0187,LEFT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,22.5,325.547002,180.0,22.5,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0188,LEFT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,22.5,320.0,165.0,22.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0189,LEFT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,22.5,320.0,165.0,22.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0190,LEFT_COUPLING_SLEEVE_SAMPLE,LEFT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,22.5,320.0,175.0,22.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0191,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,25.0,150.0,-12.5,330.0,150.0,12.5,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0192,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_PTO_STUB,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.505901068,150.0,-12.5,325.6,150.0,18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0193,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,-22.0,328.0,180.0,-22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0194,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_RIGHT,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-12.5,320.0,165.0,-12.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0195,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,-16.0,326.426123,181.0,-16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0196,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_GUARD_FIXED,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,12.854960132,150.0,-22.5,330.0,150.0,-35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0197,RIGHT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,-12.5,325.547002,180.0,-12.5,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0198,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-12.5,320.0,165.0,-12.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0199,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-12.5,320.0,165.0,-12.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0200,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,4.5,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,-12.5,320.0,175.0,-12.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,4.5,False
SWEEP-0201,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.0,150.0,13.0,330.0,150.0,-13.0,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0202,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_PTO_STUB,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,31.005805908,150.0,13.0,325.6,150.0,-18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0203,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,22.0,328.0,180.0,22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0204,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_LEFT,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,23.0,320.0,165.0,23.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0205,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,16.0,326.426123,181.0,16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0206,LEFT_COUPLING_SLEEVE_SAMPLE,LEFT_GUARD_FIXED,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,12.369316877,150.0,23.0,330.0,150.0,35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0207,LEFT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,23.0,325.547002,180.0,23.0,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0208,LEFT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,23.0,320.0,165.0,23.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0209,LEFT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,23.0,320.0,165.0,23.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0210,LEFT_COUPLING_SLEEVE_SAMPLE,LEFT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,23.0,320.0,175.0,23.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0211,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.0,150.0,-13.0,330.0,150.0,13.0,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0212,RIGHT_COUPLING_SLEEVE_SAMPLE,LEFT_PTO_STUB,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,31.005805908,150.0,-13.0,325.6,150.0,18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0213,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,-22.0,328.0,180.0,-22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0214,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_RIGHT,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-13.0,320.0,165.0,-13.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0215,RIGHT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,-16.0,326.426123,181.0,-16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0216,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_GUARD_FIXED,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,12.369316877,150.0,-23.0,330.0,150.0,-35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0217,RIGHT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,-13.0,325.547002,180.0,-13.0,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0218,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_INSTALLATION_ENVELOPE,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled insertion,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-13.0,320.0,165.0,-13.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0219,RIGHT_COUPLING_SLEEVE_SAMPLE,UNIT_REMOVAL_ENVELOPE,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled removal,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,-13.0,320.0,165.0,-13.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0220,RIGHT_COUPLING_SLEEVE_SAMPLE,RIGHT_UNIT_INPUT_SUPPORT,FULL_SWEEP_SAMPLED,5.0,0.05,0.01,5.0,sampled input support,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,15.0,160.0,-13.0,320.0,175.0,-13.0,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.0,False
SWEEP-0221,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_COUPLING_SLEEVE_SAMPLE,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled opposite sleeve,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,27.0,150.0,13.5,330.0,150.0,-13.5,330.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0222,LEFT_COUPLING_SLEEVE_SAMPLE,RIGHT_PTO_STUB,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled opposite stub,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,31.505713768,150.0,13.5,325.6,150.0,-18.0,325.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0223,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_UNIT_FRAME,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled central frame,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,40.0,156.0,22.0,328.0,180.0,22.0,360.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0224,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_ALIGNMENT_GUIDE_LEFT,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled own alignment guide,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,5.0,160.0,23.5,320.0,165.0,23.5,320.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0225,LEFT_COUPLING_SLEEVE_SAMPLE,CENTRAL_MECHANICAL_LOCK,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled lock,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,30.459856648,157.661915,16.0,326.426123,181.0,16.0,346.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0226,LEFT_COUPLING_SLEEVE_SAMPLE,LEFT_GUARD_FIXED,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,5.0,sampled guard,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,11.884864324,150.0,23.5,330.0,150.0,35.0,333.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
SWEEP-0227,LEFT_COUPLING_SLEEVE_SAMPLE,WIRING_KEEP_OUT,FULL_SWEEP_SAMPLED,5.5,0.05,0.01,10.0,sampled wiring,CadQuery.Shape.intersect+Volume;OCP.BRepExtrema_DistShapeShape,0.0,0,26.055512755,158.320503,23.5,325.547002,180.0,23.5,340.0,CLEAR,PASS,,CONTINUOUS_CONSERVATIVE_SOLID_PLUS_0P5MM_ACTUAL_SAMPLES,0.5,5.5,False
