candidate_id,search_stage,architecture,motor_envelope,frame_layout,frame_section,belt_layout,pto_x_offset_from_motor_mm,pto_axis_x_mm,pto_axis_z_mm,pto_belt_plane_abs_y_mm,drive_belt_plane_abs_y_mm,frame_rail_abs_y_mm,l_bracket_size,l_bracket_placement,l_bracket_x_offset_mm,center_pto_end_gap_mm,coupling_candidate,belt_to_fixed_clearance_mm,belt_to_l_bracket_clearance_mm,pto_rotation_to_fixed_clearance_mm,pto_rotation_to_l_bracket_clearance_mm,pto_safety_to_kp000_clearance_mm,drive_pto_belt_safety_gap_mm,clutch_to_belt_clearance_mm,clutch_to_fixed_clearance_mm,pto_rotation_bottom_z_mm,total_width_mm,absolute_contract_pass,target_contract_pass,score,status,rejection_reason
S5-L_LARGE-FORE_AFT_X-X80,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,80.0,60.0,C1,11.5,20.0,10.0,20.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,2.0,CONDITIONAL_PASS_CANDIDATE,
S5-L_LARGE-PLATE_BACK-X00,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,0.0,60.0,C1,11.5,-60.0,10.0,-60.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,14.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S5-L_LARGE-PLATE_BACK-X05,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,5.0,60.0,C1,11.5,-55.0,10.0,-55.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,13.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S5-L_LARGE-PLATE_BACK-X10,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,10.0,60.0,C1,11.5,-50.0,10.0,-50.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,12.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S5-L_LARGE-PLATE_BACK-X15,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,15.0,60.0,C1,11.5,-45.0,10.0,-45.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,11.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S5-L_LARGE-PLATE_BACK-X20,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,20.0,60.0,C1,11.5,-40.0,10.0,-40.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,10.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S5-L_LARGE-PLATE_BACK-X25,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,25.0,60.0,C1,11.5,-35.0,10.0,-35.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,9.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S5-L_LARGE-PLATE_BACK-X30,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,30.0,60.0,C1,11.5,-30.0,10.0,-30.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,8.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S5-L_LARGE-PLATE_BACK-X35,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,35.0,60.0,C1,11.5,-25.0,10.0,-25.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,7.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S5-L_LARGE-PLATE_BACK-X40,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,40.0,60.0,C1,11.5,-20.0,10.0,-20.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,6.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S5-L_LARGE-PLATE_BACK-X45,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,45.0,60.0,C1,11.5,-15.0,10.0,-15.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,5.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S5-L_LARGE-PLATE_BACK-X50,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,50.0,60.0,C1,11.5,-10.0,10.0,-10.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,4.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S5-L_LARGE-PLATE_BACK-X55,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,55.0,60.0,C1,11.5,-5.0,10.0,-5.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,3.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S5-L_LARGE-PLATE_BACK-X60,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,60.0,60.0,C1,11.5,0.0,10.0,0.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,2.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S5-L_LARGE-PLATE_BACK-X65,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,65.0,60.0,C1,11.5,5.0,10.0,5.0,10.0,9.0,10.0,12.0,260.0,290.0,False,False,1.0,FAIL_ENVELOPE_CONTRACT,PTO_L_BRACKET_CLEARANCE_LT_8
S5-L_LARGE-PLATE_BACK-X70,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S5-L_LARGE-PLATE_BACK-X75,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,75.0,60.0,C1,11.5,15.0,10.0,15.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,1.0,CONDITIONAL_PASS_CANDIDATE,
S5-L_LARGE-PLATE_BACK-X80,5,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,PLATE_BACK,80.0,60.0,C1,11.5,20.0,10.0,20.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,2.0,CONDITIONAL_PASS_CANDIDATE,
S6-Z370,6,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,370.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,310.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S6-Z350,6,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,350.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,290.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S6-Z330,6,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,330.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,270.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S6-Z320,6,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S6-Z310,6,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,310.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,250.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S6-Z300,6,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,300.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,240.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S6-Z290,6,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,290.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,230.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S6-Z280,6,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,280.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,220.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S7-B1-DY20,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,105.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,-11.0,10.0,12.0,260.0,290.0,False,True,20.0,FAIL_ENVELOPE_CONTRACT,DRIVE_PTO_BELT_INTERSECTION
S7-B1-DY25,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,110.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,-6.0,10.0,12.0,260.0,290.0,False,True,15.0,FAIL_ENVELOPE_CONTRACT,DRIVE_PTO_BELT_INTERSECTION
S7-B1-DY30,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,115.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,-1.0,10.0,12.0,260.0,290.0,False,True,10.0,FAIL_ENVELOPE_CONTRACT,DRIVE_PTO_BELT_INTERSECTION
S7-B1-DY35,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,4.0,10.0,12.0,260.0,290.0,True,True,5.0,CONDITIONAL_PASS_CANDIDATE,
S7-B1-DY40,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S7-B1-DY45,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,130.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,14.0,10.0,12.0,260.0,295.0,True,True,5.0,CONDITIONAL_PASS_CANDIDATE,
S7-B1-DY50,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,135.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,19.0,10.0,12.0,260.0,305.0,False,True,10.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B1-DY55,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,140.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,24.0,10.0,12.0,260.0,315.0,False,True,15.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B1-DY60,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,145.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,29.0,10.0,12.0,260.0,325.0,False,True,20.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B1-DY65,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,150.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,34.0,10.0,12.0,260.0,335.0,False,True,25.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B1-DY70,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B1,210.0,150.0,320.0,85.0,155.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,39.0,10.0,12.0,260.0,345.0,False,True,30.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B2-DY20,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B2,210.0,150.0,320.0,85.0,105.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,-11.0,10.0,12.0,260.0,290.0,False,True,20.0,FAIL_ENVELOPE_CONTRACT,DRIVE_PTO_BELT_INTERSECTION
S7-B2-DY25,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B2,210.0,150.0,320.0,85.0,110.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,-6.0,10.0,12.0,260.0,290.0,False,True,15.0,FAIL_ENVELOPE_CONTRACT,DRIVE_PTO_BELT_INTERSECTION
S7-B2-DY30,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B2,210.0,150.0,320.0,85.0,115.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,-1.0,10.0,12.0,260.0,290.0,False,True,10.0,FAIL_ENVELOPE_CONTRACT,DRIVE_PTO_BELT_INTERSECTION
S7-B2-DY35,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B2,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,4.0,10.0,12.0,260.0,290.0,True,True,5.0,CONDITIONAL_PASS_CANDIDATE,
S7-B2-DY40,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B2,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S7-B2-DY45,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B2,210.0,150.0,320.0,85.0,130.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,14.0,10.0,12.0,260.0,295.0,True,True,5.0,CONDITIONAL_PASS_CANDIDATE,
S7-B2-DY50,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B2,210.0,150.0,320.0,85.0,135.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,19.0,10.0,12.0,260.0,305.0,False,True,10.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B2-DY55,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B2,210.0,150.0,320.0,85.0,140.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,24.0,10.0,12.0,260.0,315.0,False,True,15.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B2-DY60,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B2,210.0,150.0,320.0,85.0,145.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,29.0,10.0,12.0,260.0,325.0,False,True,20.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B2-DY65,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B2,210.0,150.0,320.0,85.0,150.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,34.0,10.0,12.0,260.0,335.0,False,True,25.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B2-DY70,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B2,210.0,150.0,320.0,85.0,155.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,39.0,10.0,12.0,260.0,345.0,False,True,30.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B3-DY20,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B3,210.0,150.0,320.0,85.0,105.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,-11.0,10.0,12.0,260.0,290.0,False,True,20.0,FAIL_ENVELOPE_CONTRACT,DRIVE_PTO_BELT_INTERSECTION
S7-B3-DY25,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B3,210.0,150.0,320.0,85.0,110.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,-6.0,10.0,12.0,260.0,290.0,False,True,15.0,FAIL_ENVELOPE_CONTRACT,DRIVE_PTO_BELT_INTERSECTION
S7-B3-DY30,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B3,210.0,150.0,320.0,85.0,115.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,-1.0,10.0,12.0,260.0,290.0,False,True,10.0,FAIL_ENVELOPE_CONTRACT,DRIVE_PTO_BELT_INTERSECTION
S7-B3-DY35,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B3,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,4.0,10.0,12.0,260.0,290.0,True,True,5.0,CONDITIONAL_PASS_CANDIDATE,
S7-B3-DY40,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B3,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S7-B3-DY45,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B3,210.0,150.0,320.0,85.0,130.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,14.0,10.0,12.0,260.0,295.0,True,True,5.0,CONDITIONAL_PASS_CANDIDATE,
S7-B3-DY50,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B3,210.0,150.0,320.0,85.0,135.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,19.0,10.0,12.0,260.0,305.0,False,True,10.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B3-DY55,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B3,210.0,150.0,320.0,85.0,140.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,24.0,10.0,12.0,260.0,315.0,False,True,15.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B3-DY60,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B3,210.0,150.0,320.0,85.0,145.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,29.0,10.0,12.0,260.0,325.0,False,True,20.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B3-DY65,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B3,210.0,150.0,320.0,85.0,150.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,34.0,10.0,12.0,260.0,335.0,False,True,25.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B3-DY70,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B3,210.0,150.0,320.0,85.0,155.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,39.0,10.0,12.0,260.0,345.0,False,True,30.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B4-DY20,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B4,210.0,150.0,320.0,85.0,105.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,-11.0,10.0,12.0,260.0,290.0,False,True,20.0,FAIL_ENVELOPE_CONTRACT,DRIVE_PTO_BELT_INTERSECTION
S7-B4-DY25,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B4,210.0,150.0,320.0,85.0,110.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,-6.0,10.0,12.0,260.0,290.0,False,True,15.0,FAIL_ENVELOPE_CONTRACT,DRIVE_PTO_BELT_INTERSECTION
S7-B4-DY30,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B4,210.0,150.0,320.0,85.0,115.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,-1.0,10.0,12.0,260.0,290.0,False,True,10.0,FAIL_ENVELOPE_CONTRACT,DRIVE_PTO_BELT_INTERSECTION
S7-B4-DY35,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B4,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,4.0,10.0,12.0,260.0,290.0,True,True,5.0,CONDITIONAL_PASS_CANDIDATE,
S7-B4-DY40,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B4,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
S7-B4-DY45,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B4,210.0,150.0,320.0,85.0,130.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,14.0,10.0,12.0,260.0,295.0,True,True,5.0,CONDITIONAL_PASS_CANDIDATE,
S7-B4-DY50,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B4,210.0,150.0,320.0,85.0,135.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,19.0,10.0,12.0,260.0,305.0,False,True,10.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B4-DY55,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B4,210.0,150.0,320.0,85.0,140.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,24.0,10.0,12.0,260.0,315.0,False,True,15.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B4-DY60,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B4,210.0,150.0,320.0,85.0,145.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,29.0,10.0,12.0,260.0,325.0,False,True,20.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B4-DY65,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B4,210.0,150.0,320.0,85.0,150.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,34.0,10.0,12.0,260.0,335.0,False,True,25.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B4-DY70,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B4,210.0,150.0,320.0,85.0,155.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,39.0,10.0,12.0,260.0,345.0,False,True,30.0,FAIL_ENVELOPE_CONTRACT,TOTAL_WIDTH_GTE_300
S7-B5-DY20,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B5,210.0,150.0,320.0,85.0,105.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,-11.0,10.0,12.0,260.0,290.0,False,True,20.0,FAIL_ENVELOPE_CONTRACT,DRIVE_PTO_BELT_INTERSECTION
S7-B5-DY25,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B5,210.0,150.0,320.0,85.0,110.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,-6.0,10.0,12.0,260.0,290.0,False,True,15.0,FAIL_ENVELOPE_CONTRACT,DRIVE_PTO_BELT_INTERSECTION
S7-B5-DY30,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B5,210.0,150.0,320.0,85.0,115.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,-1.0,10.0,12.0,260.0,290.0,False,True,10.0,FAIL_ENVELOPE_CONTRACT,DRIVE_PTO_BELT_INTERSECTION
S7-B5-DY35,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B5,210.0,150.0,320.0,85.0,120.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,4.0,10.0,12.0,260.0,290.0,True,True,5.0,CONDITIONAL_PASS_CANDIDATE,
S7-B5-DY40,7,B,MOTOR_MEDIUM,FRAME-E,F2040-A,B5,210.0,150.0,320.0,85.0,125.0,48.0,L_LARGE,FORE_AFT_X,70.0,60.0,C1,11.5,10.0,10.0,10.0,10.0,9.0,10.0,12.0,260.0,290.0,True,True,0.0,CONDITIONAL_PASS_CANDIDATE,
