candidate_id,shape_group,environment,intersection_volume_mm3,collision,authorization,hard_constraint_effect,calculation
D_LONGITUDINAL_SIDE_RAIL,removal,UNIT_MATING_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
D_LONGITUDINAL_SIDE_RAIL,removal,DRAINAGE_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,fixed_motor,CBOX,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,fixed_motor,BBOX,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,fixed_motor,FRAME,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,fixed_motor,TRACKS,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,fixed_motor,BATTERY_EXTRACTION_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,fixed_motor,UNIT_MATING_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,fixed_motor,DRAINAGE_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,fixed_power,CBOX,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,fixed_power,BBOX,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,fixed_power,FRAME,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,fixed_power,TRACKS,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,fixed_power,BATTERY_EXTRACTION_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,fixed_power,UNIT_MATING_KEEP_OUT,2683.771308,YES,AUTHORIZED_PTO_INTERFACE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,fixed_power,DRAINAGE_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,motor_guard,CBOX,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,motor_guard,BBOX,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,motor_guard,FRAME,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,motor_guard,TRACKS,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,motor_guard,BATTERY_EXTRACTION_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,motor_guard,UNIT_MATING_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,motor_guard,DRAINAGE_KEEP_OUT,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
E_LONGITUDINAL_FRONT_PTO,service,CBOX,0.0,NO,NONE,PASS,CADQUERY_ACTUAL_SHAPE_COMMON_VOLUME
